id,slug,naziv,kratki_naziv,vrsta,titular,oib,biskupija,zajednica,religija,konfesija,adresa,mjesto,zupanija,lat,lng,izvor_koordinata,evidencijski_broj,status,duplikat_od,datum_upisa,sluzba,telefon,email,web,google_karta,broj_gradjevina,zupna_crkva,zupna_crkva_slug,izvori
1552,druzba-kceri-bozje-ljubavi-provincija-bozje-providnosti-samostan-sv-andela-cuvara-krizevci-3500,DRUŽBA KĆERI BOŽJE LJUBAVI - PROVINCIJA BOŽJE PROVIDNOSTI - SAMOSTAN SV. ANĐELA ČUVARA,Družba Kćeri Božje Ljubavi - Provincija Božje Providnosti - Samostan sv. Anđela Čuvara,samostan,,07984263500,Zagrebačka Nadbiskupija,,christian,roman_catholic,Trg J. J. Strossmayera 17,Križevci,Koprivničko-križevačka,46.0229687,16.546027199999997,places,1.1114,AKTIVAN,,2005-01-14,Kućna poglavarica,048 711 411,,,https://maps.google.com/?cid=7539548779924379774&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1554,druzba-kceri-bozje-ljubavi-provincija-bozje-providnosti-samostan-sv-josipa-zagreb-701955,DRUŽBA KĆERI BOŽJE LJUBAVI - PROVINCIJA BOŽJE PROVIDNOSTI - SAMOSTAN SV. JOSIPA,Družba Kćeri Božje Ljubavi - Provincija Božje Providnosti - Samostan sv. Josipa,samostan,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Granešina 7,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1116,AKTIVAN,,2005-01-14,Kućna poglavarica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
807,druzba-kceri-bozje-ljubavi-provincija-bozje-providnosti-samostan-sv-kriza-petrinja-8554,DRUŽBA KĆERI BOŽJE LJUBAVI - PROVINCIJA BOŽJE PROVIDNOSTI - SAMOSTAN SV. KRIŽA,Družba Kćeri Božje Ljubavi - Provincija Božje Providnosti - Samostan sv. Križa,samostan,,98120728554,Zagrebačka Nadbiskupija,,christian,roman_catholic,Šetalište Josipa Jurja Strossmayera 2,Petrinja,Sisačko-moslavačka,45.4366895,16.3037059,places,1.640,AKTIVAN,,2005-02-02,Kućna poglavarica,,,,https://maps.google.com/?cid=5983568885281193621&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
751,druzba-kceri-milosrda-t-s-r-sv-franje-provincija-krista-kralja-zagreb-3019,DRUŽBA KĆERI MILOSRĐA T. S. R. SV. FRANJE - PROVINCIJA KRISTA KRALJA,Družba Kćeri Milosrđa T. S. R. sv. Franje - Provincija Krista Kralja,provincija,,33416763019,Zagrebačka Nadbiskupija,,christian,roman_catholic,Mallinova 4,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.621,AKTIVAN,,2004-11-10,Provincijalna predstojnica ili zamjenica provincijalne predstojnice,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
1275,druzba-kceri-milosrda-t-s-r-sv-franje-samostan-kraljice-mira-pregrada-5629,DRUŽBA KĆERI MILOSRĐA T. S. R. SV. FRANJE - SAMOSTAN KRALJICE MIRA,Družba Kćeri Milosrđa T. S. R. sv. Franje - Samostan Kraljice Mira,samostan,,18919435629,Zagrebačka Nadbiskupija,,christian,roman_catholic,Marinci 26,Pregrada,Krapinsko-zagorska,46.152892068361474,15.761220261821462,naselje-centroid,1.1912,AKTIVAN,,2008-02-20,Mjesna predstojnica ili zamjenica mjesne predstojnice,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
1276,druzba-kceri-milosrda-t-s-r-sv-franje-samostan-presvetog-trojstva-zagreb-8795,DRUŽBA KĆERI MILOSRĐA T. S. R. SV. FRANJE - SAMOSTAN PRESVETOG TROJSTVA,Družba Kćeri Milosrđa T. S. R. sv. Franje - Samostan Presvetog Trojstva,samostan,,83785288795,Zagrebačka Nadbiskupija,,christian,roman_catholic,Mallinova 4,Zagreb,Grad Zagreb,45.8513105,15.9513372,places,1.1913,AKTIVAN,,2008-02-20,Mjesna predstojnica ili zamjenica mjesne predstojnice,01 4674 210,,http://marijapropetog.hr/,https://maps.google.com/?cid=17390684407963350525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
324,druzba-kceri-milosrda-t-s-r-sv-franje-samostan-sv-obitelji-zagreb-1875,DRUŽBA KĆERI MILOSRĐA T. S. R. SV. FRANJE - SAMOSTAN SV. OBITELJI,Družba Kćeri Milosrđa T. S. R. sv. Franje - Samostan sv. Obitelji,samostan,,95821191875,Zagrebačka Nadbiskupija,,christian,roman_catholic,Šestinski vijenac 3,Zagreb,Grad Zagreb,45.8002775,15.9972015,church,1.1911,AKTIVAN,,2008-02-19,Mjesna predstojnica ili zamjenica mjesne predstojnice,01 4674 210,,http://marijapropetog.hr/,https://maps.google.com/?cid=17390684407963350525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Samostan,samostan-zagreb-w76205395,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
558,druzba-marijinih-sestara-cudotvorne-medaljice-samostan-kraljice-svijeta-blaskovec-3113,DRUŽBA MARIJINIH SESTARA ČUDOTVORNE MEDALJICE - SAMOSTAN KRALJICE SVIJETA,Družba Marijinih Sestara Čudotvorne Medaljice - Samostan Kraljice Svijeta,samostan,,32590213113,Zagrebačka Nadbiskupija,,christian,roman_catholic,Blaškovečka 11,Blaškovec,Zagrebačka,45.907699748136906,16.18741935636147,naselje-centroid,1.1467,AKTIVAN,,2005-03-10,Kućna poglavarica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
621,druzba-marijinih-sestara-cudotvorne-medaljice-samostan-kraljice-svijeta-zagreb-6759,DRUŽBA MARIJINIH SESTARA ČUDOTVORNE MEDALJICE - SAMOSTAN KRALJICE SVIJETA,Družba Marijinih Sestara Čudotvorne Medaljice - Samostan Kraljice Svijeta,samostan,,92388806759,Zagrebačka Nadbiskupija,,christian,roman_catholic,Srebrnjak 15,Zagreb,Grad Zagreb,45.820547,16.048858499999998,places,1.1773,AKTIVAN,,2005-05-13,Kućna poglavarica,01 2916 638,,,https://maps.google.com/?cid=14952226722387147824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
824,druzba-marijinih-sestara-cudotvorne-medaljice-samostan-majke-bozje-cudotvorene-medaljice-zagreb-0686,DRUŽBA MARIJINIH SESTARA ČUDOTVORNE MEDALJICE - SAMOSTAN MAJKE BOŽJE ČUDOTVORENE MEDALJICE,Družba Marijinih Sestara Čudotvorne Medaljice - Samostan Majke Božje Čudotvorene Medaljice,samostan,,29888100686,Zagrebačka Nadbiskupija,,christian,roman_catholic,Durmitorska 4,Zagreb,Grad Zagreb,45.7403335,15.884504499999998,places,1.1774,AKTIVAN,,2005-05-13,Kućna poglavarica,,,http://karmelbsi.hr/,https://maps.google.com/?cid=10978141808872234746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
919,druzba-misionara-krvi-kristove-zagreb-702520,DRUŽBA MISIONARA KRVI KRISTOVE,Družba Misionara Krvi Kristove,provincija,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Razgled 3,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1663,AKTIVAN,,2005-04-15,Provincijalni delegat,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
923,druzba-sestara-franjevki-od-bezgrjesne-samostan-zagreb-4249,DRUŽBA SESTARA FRANJEVKI OD BEZGRJEŠNE - SAMOSTAN ZAGREB,Družba Sestara Franjevki od Bezgrješne - Samostan Zagreb,samostan,,64807614249,Zagrebačka Nadbiskupija,,christian,roman_catholic,Pantovčak 72a,Zagreb,Grad Zagreb,45.8281553,16.0361633,places,1.1967,AKTIVAN,,2009-05-21,Kućna predstojnica ili zamjenica predstojnice,01 2911 931,,https://ofmdubrava.hr/,https://maps.google.com/?cid=11732238633580018014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1311,druzba-sestara-kraljice-svijeta-zagreb-5013,DRUŽBA SESTARA KRALJICE SVIJETA,Družba Sestara Kraljice Svijeta,provincija,,45940605013,Zagrebačka Nadbiskupija,,christian,roman_catholic,Mrzlopoljska 3,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1047,AKTIVAN,,2005-01-10,Vrhovna voditeljica Družbe,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
394,druzba-sestara-kceri-marije-pomocnice-zagreb-702827,DRUŽBA SESTARA KĆERI MARIJE POMOĆNICE,Družba Sestara Kćeri Marije Pomoćnice,provincija,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Otavička 12,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1932,AKTIVAN,,2008-06-19,Ravnateljica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
409,druzba-sestara-milosrdnica-svetog-vinka-paulskoga-zagreb-4627,DRUŽBA SESTARA MILOSRDNICA SVETOG VINKA PAULSKOGA,Družba Sestara Milosrdnica Svetog Vinka Paulskoga,provincija,,09456474627,Zagrebačka Nadbiskupija,,christian,roman_catholic,Frankopanska 17,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1847,AKTIVAN,,2006-06-20,Vrhovna glavarica družbe,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
436,druzba-sestara-milosrdnica-svetog-vinka-paulskoga-provincija-bezgrjesnog-zaceca-bdm-zagreb-samostan-bdm-od-cudotvorne-medaljice-luznica-zapresic-8061,"DRUŽBA SESTARA MILOSRDNICA SVETOG VINKA PAULSKOGA, PROVINCIJA BEZGRJEŠNOG ZAČEĆA BDM - ZAGREB, SAMOSTAN BDM OD ČUDOTVORNE MEDALJICE - LUŽNICA","Družba Sestara Milosrdnica Svetog Vinka Paulskoga, Provincija Bezgrješnog Začeća BDM - Zagreb, Samostan BDM od Čudotvorne Medaljice - Lužnica",samostan,,96774108061,Zagrebačka Nadbiskupija,,christian,roman_catholic,Lužnički odvojak 3/1,Zaprešić,Zagrebačka,45.860289334341914,15.805290698545173,naselje-centroid,1.1893,AKTIVAN,,2007-07-05,Kućna predstojnica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
410,druzba-sestara-milosrdnica-svetog-vinka-paulskoga-provincija-bezgrjesnog-zaceca-bdm-samostan-svetog-vinka-zagreb-0296,"DRUŽBA SESTARA MILOSRDNICA SVETOG VINKA PAULSKOGA, PROVINCIJA BEZGRJEŠNOG ZAČEĆA BDM, SAMOSTAN SVETOG VINKA - ZAGREB","Družba Sestara Milosrdnica Svetog Vinka Paulskoga, Provincija Bezgrješnog Začeća Bdm, Samostan Svetog Vinka - Zagreb",samostan,,18132930296,Zagrebačka Nadbiskupija,,christian,roman_catholic,Frankopanska 17,Zagreb,Grad Zagreb,45.8112713,15.969534900000001,places,1.1848,AKTIVAN,,2006-06-20,Kućna predstojnica,01 4830 240,,https://sveta-misa.org/crkve/sv-vinka/14?lang=en,https://maps.google.com/?cid=12294066807151489169&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
411,druzba-sestara-milosrdnica-svetog-vinka-paulskoga-provincija-bezgrjesnog-zaceca-blazene-djevice-marije-zagreb-2438,"DRUŽBA SESTARA MILOSRDNICA SVETOG VINKA PAULSKOGA, PROVINCIJA BEZGRJEŠNOG ZAČEĆA BLAŽENE DJEVICE MARIJE - ZAGREB","Družba Sestara Milosrdnica Svetog Vinka Paulskoga, Provincija Bezgrješnog Začeća Blažene Djevice Marije - Zagreb",provincija,,54453702438,Zagrebačka Nadbiskupija,,christian,roman_catholic,Frankopanska ulica 17,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1849,AKTIVAN,,2006-06-20,Provincijalna glavarica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
1215,druzba-sestara-nase-gospe-zagreb-3045,DRUŽBA SESTARA NAŠE GOSPE,Družba Sestara Naše Gospe,provincija,,80192713045,Zagrebačka Nadbiskupija,,christian,roman_catholic,Primorska 20,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1838,AKTIVAN,,2006-03-27,Vrhovna glavarica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
419,druzba-sestara-sluzavki-malog-isusa-zagreb-2579,DRUŽBA SESTARA SLUŽAVKI MALOG ISUSA,Družba Sestara Služavki Malog Isusa,provincija,,13106782579,Zagrebačka Nadbiskupija,,christian,roman_catholic,Naumovac 12,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1860,AKTIVAN,,2006-09-13,Vrhovna glavarica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
838,druzba-sestara-sluzavki-malog-isusa-provincija-bezgresnog-zaceca-bdm-samostan-sv-josipa-zagreb-6836,DRUŽBA SESTARA SLUŽAVKI MALOG ISUSA - PROVINCIJA BEZGREŠNOG ZAČEĆA BDM - SAMOSTAN SV. JOSIPA - ZAGREB,Družba Sestara Služavki Malog Isusa - Provincija Bezgrešnog Začeća BDM - Samostan sv. Josipa - Zagreb,samostan,,26189026836,Zagrebačka Nadbiskupija,,christian,roman_catholic,Črešnjevac 50,Zagreb,Grad Zagreb,45.8401834,15.973552000000002,places,1.2023,AKTIVAN,,2012-04-02,Predstojnica samostana,01 4673 411,,http://www.ssmi.hr/site/kontakt,https://maps.google.com/?cid=11081181786950654187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
536,druzba-sestara-sluzavki-malog-isusa-provincija-presvetog-srca-isusova-i-marijina-zagreb-9516,DRUŽBA SESTARA SLUŽAVKI MALOG ISUSA - PROVINCIJA PRESVETOG SRCA ISUSOVA I MARIJINA,Družba Sestara Služavki Malog Isusa - Provincija Presvetog Srca Isusova i Marijina,provincija,,54419969516,Zagrebačka Nadbiskupija,,christian,roman_catholic,Nova ves 55,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1422,AKTIVAN,,2005-03-04,Provincijalna glavarica,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
1161,druzba-sestara-sluzavki-malog-isusa-zagrebacka-provincija-samostan-antunovac-zagreb-0598,DRUŽBA SESTARA SLUŽAVKI MALOG ISUSA - ZAGREBAČKA PROVINCIJA - SAMOSTAN ANTUNOVAC - ZAGREB,Družba Sestara Služavki Malog Isusa - Zagrebačka Provincija - Samostan Antunovac - Zagreb,samostan,,55341900598,Zagrebačka Nadbiskupija,,christian,roman_catholic,Nova Ves 55,Zagreb,Grad Zagreb,45.8401834,15.973552000000002,places,1.2022,AKTIVAN,,2012-02-20,Predstojnica,01 4673 411,,http://www.ssmi.hr/site/kontakt,https://maps.google.com/?cid=11081181786950654187&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
2077,druzba-sestara-sluzavki-malog-isusa-zagrebacka-provincija-samostan-betlehem-1148,"DRUŽBA SESTARA SLUŽAVKI MALOG ISUSA, ZAGREBAČKA PROVINCIJA, SAMOSTAN BETLEHEM","Družba Sestara Služavki Malog Isusa, Zagrebačka Provincija, Samostan Betlehem",samostan,,39734191148,Zagrebačka Nadbiskupija,,christian,roman_catholic,Kraljevec 89,Zagreb,Grad Zagreb,45.8391879,15.965544699999997,places,1.2115,AKTIVAN,,2025-04-30,Predstojnica samostana,01 4578 325,,http://ssmi.hr/kontakt-informacije/hrvatska/zagrebacka-provincija,https://maps.google.com/?cid=8427920339869042293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
924,druzba-sestara-sluzavki-malog-isusa-zagrebacka-provincija-samostan-sv-ivana-krstitelja-samobor-7862,"DRUŽBA SESTARA SLUŽAVKI MALOG ISUSA, ZAGREBAČKA PROVINCIJA, SAMOSTAN SV. IVANA KRSTITELJA","Družba Sestara Služavki Malog Isusa, Zagrebačka Provincija, Samostan sv. Ivana Krstitelja",samostan,,96624247862,Zagrebačka Nadbiskupija,,christian,roman_catholic,Gajeva 16,Samobor,Zagrebačka,45.8033692,15.711498400000002,places,1.1973,AKTIVAN,,2009-09-08,Predstojnica,01 3360 017,,,https://maps.google.com/?cid=12858941054135345551&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1822,druzba-svecenika-srca-isusova-dehonijanci-zagreb-4900,DRUŽBA SVEĆENIKA SRCA ISUSOVA (DEHONIJANCI),Družba Svećenika Srca Isusova (dehonijanci),provincija,,89459364900,Zagrebačka Nadbiskupija,,christian,roman_catholic,Tomaševa 22,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1329,AKTIVAN,,2005-02-16,Rektor samostana,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
1804,federacija-samostana-bosonogih-karmelicanki-blazeni-alojzije-stepinac-marija-bistrica-6019,"FEDERACIJA SAMOSTANA BOSONOGIH KARMELIĆANKI ""BLAŽENI ALOJZIJE STEPINAC""","Federacija Samostana Bosonogih Karmelićanki ""blaženi Alojzije Stepinac""",samostan,,43916036019,Zagrebačka Nadbiskupija,,christian,roman_catholic,Zagrebačka 27a,Marija Bistrica,Krapinsko-zagorska,46.0024656,16.1233515,places,1.2045,AKTIVAN,,2015-02-27,PREDSJEDNICA FEDERACIJE,049 468 673,,http://karmel-bistrica.eu/,https://maps.google.com/?cid=13314343072143624522&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
659,filozofsko-teoloski-institut-druzbe-isusove-zagreb-702709,FILOZOFSKO-TEOLOŠKI INSTITUT DRUŽBE ISUSOVE,Filozofsko-teološki Institut Družbe Isusove,ostalo,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Jordanovac 110,Zagreb,Grad Zagreb,45.83187302388278,15.977892800834798,naselje-centroid,1.1833,AKTIVAN,,2006-02-03,Predstojnik,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
632,franjevacka-provincija-presvetog-otkupitelja-samostan-zagreb-7619,FRANJEVAČKA PROVINCIJA PRESVETOG OTKUPITELJA - SAMOSTAN ZAGREB,Franjevačka Provincija Presvetog Otkupitelja - Samostan Zagreb,samostan,,00043727619,Zagrebačka Nadbiskupija,,christian,roman_catholic,Vrbanićeva 35,Zagreb,Grad Zagreb,45.8111349,15.9990935,places,1.1777,AKTIVAN,,2005-05-30,Gvardijan,01 4660 555,,http://www.gospa-lurdska.hr/,https://maps.google.com/?cid=9867215446785115926&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
256,franjevacki-samostan-hrvatska-kostajnica-701455,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Nikole Šubića Zrinskog 2,Hrvatska Kostajnica,Sisačko-moslavačka,45.2231039,16.5486342,places,1.682,AKTIVAN,,2004-11-15,Gvardijan,044 851 021,,,https://maps.google.com/?cid=16699742457366197409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
257,franjevacki-samostan-klanjec-701456,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Mihanovićev trg 11,Klanjec,Krapinsko-zagorska,46.050848,15.7431224,church,1.683,AKTIVAN,,2004-11-15,Gvardijan,,,https://www.biserzagorja.hr/360/index.htm?media-index=67,https://maps.google.com/?cid=8574554800587795124&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Franjevački samostan,franjevacki-samostan-klanjec-w372191617,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
258,franjevacki-samostan-klostar-ivanic-2309,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,90608202309,Zagrebačka Nadbiskupija,,christian,roman_catholic,Svete Marije 4,Kloštar Ivanić,Zagrebačka,45.7379512,16.4163142,church,1.684,AKTIVAN,,2004-11-15,Gvardijan,01 2831 400,,https://zupa-klostar-ivanic.hr/,https://maps.google.com/?cid=3474945952649810605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Franjevački samostan,franjevacki-samostan-klostar-ivanic-w361874529,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
263,franjevacki-samostan-samobor-0247,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,36435750247,Zagrebačka Nadbiskupija,,christian,roman_catholic,Langova 18,Samobor,Zagrebačka,45.798862,15.713935,places,1.689,AKTIVAN,,2004-11-15,Gvardijan,01 3360 810,,https://www.franjevackisamostan-samobor.hr/,https://maps.google.com/?cid=6849631212023660650&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
344,franjevacki-samostan-krapina-701563,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Samostanska 3,Krapina,Krapinsko-zagorska,46.1644151,15.8667949,church,1.778,AKTIVAN,,2004-11-23,Gvardijan samostana,049 371 455,,http://www.zupa-krapina.hr/krapinski-franjevci/,https://maps.google.com/?cid=17871060223438310454&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Franjevački samostan,franjevacki-samostan-krapina-r3235684,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
524,franjevacki-samostan-karlovac-701622,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Trg bana J. Jelačića 7,Karlovac,Karlovačka,45.4928569,15.5551942,church,1.825,AKTIVAN,,2004-11-26,Gvardijan samostana,047 615 950,,,https://maps.google.com/?cid=9798016979221047326&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Franjevački samostan,franjevacki-samostan-karlovac-w150956489,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
525,franjevacki-samostan-zagreb-701623,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Kaptol 9,Zagreb,Grad Zagreb,45.8164739,15.9781283,places,1.826,AKTIVAN,,2004-11-26,Gvardijan samostana,01 4811 125,,http://www.ofm.hr/lokacija/zagreb-kaptol-samostan-sv-franje-asiskog/,https://maps.google.com/?cid=12071580423407107016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
526,franjevacki-samostan-hrvatski-cuntic-701624,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,,Zagrebačka Nadbiskupija,,christian,roman_catholic,Hrvatski Čuntić 28,Hrvatski Čuntić,Sisačko-moslavačka,45.361211600000004,16.2866268,places,1.827,AKTIVAN,,2004-11-26,Gvardijan samostana,044 823 610,,,https://maps.google.com/?cid=15823433176250530727&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
833,franjevacki-samostan-zagreb-2062,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,68917652062,Zagrebačka Nadbiskupija,,christian,roman_catholic,Trg svetog Križa 1,Zagreb,Grad Zagreb,45.8164739,15.9781283,places,1.776,AKTIVAN,,2004-11-23,Gvardijan,01 4811 125,,http://www.ofm.hr/lokacija/zagreb-kaptol-samostan-sv-franje-asiskog/,https://maps.google.com/?cid=12071580423407107016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1634,franjevacki-samostan-zagreb-0927,FRANJEVAČKI SAMOSTAN,Franjevački Samostan,samostan,,34805110927,Zagrebačka Nadbiskupija,,christian,roman_catholic,II. Radnički put 1b,Zagreb,Grad Zagreb,45.8164739,15.9781283,places,1.777,AKTIVAN,,2004-11-23,Gvardijan,01 4811 125,,http://www.ofm.hr/lokacija/zagreb-kaptol-samostan-sv-franje-asiskog/,https://maps.google.com/?cid=12071580423407107016&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1586,franjevacki-samostan-kuca-susreta-tabor-samobor-5120,FRANJEVAČKI SAMOSTAN - KUĆA SUSRETA TABOR,Franjevački Samostan - Kuća Susreta Tabor,samostan,,13305045120,Zagrebačka Nadbiskupija,,christian,roman_catholic,Langova 18a,Samobor,Zagrebačka,45.798862,15.713935,places,1.2038,AKTIVAN,,2013-11-13,Voditelj,01 3369 781,,https://tabor.hr/,https://maps.google.com/?cid=16323565398423799645&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
